participant_id,date,automotive,consumer_goods,dining_out,education,entertainment,finance,government_offices,health,home,home_store,lodging,park,personal_services,place_of_mourning,place_of_worship,repair,supermarket,transit,work
EN00102,2016-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3277662037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00102,2016-12-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09929398148148148,0.0,0.0125,0.0,0.0,0.0,0.0,0.0,0.0,0.022916666666666665,0.0
EN00102,2016-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9673611111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00106,2016-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00106,2016-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3277777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00106,2016-09-25,0.0,0.1423611111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00111,2016-09-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21596064814814814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00111,2016-09-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.593738425925926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00111,2016-09-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5659722222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00111,2016-09-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.275,0.0,0.0,0.0,0.0,0.0,0.06527777777777778,0.0,0.0,0.0,0.0
EN00111,2016-09-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41458333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00111,2016-09-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2701388888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00111,2016-09-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5277777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00111,2016-09-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10346064814814815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00111,2016-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3604166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00111,2016-09-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13054398148148147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00111,2016-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999988425925926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00111,2016-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666550925925926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00111,2016-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00111,2016-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034027777777777775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00111,2016-09-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015277777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00111,2016-10-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3770833333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00111,2016-10-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12846064814814814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00111,2016-10-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5215162037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00111,2016-10-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36597222222222225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00111,2016-10-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23680555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00111,2016-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33123842592592595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00111,2016-10-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2798611111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00111,2016-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03680555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00111,2016-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35346064814814815,0.008333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00111,2016-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40208333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00111,2016-10-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09721064814814814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00111,2016-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00111,2016-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06527777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00111,2016-10-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5416550925925926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00111,2016-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10138888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00111,2016-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07012731481481481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24930555555555556
EN00111,2016-10-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18541666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24305555555555555
EN00111,2016-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2611111111111111
EN00111,2016-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006944444444444446
EN00111,2016-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00111,2016-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2090162037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00111,2016-11-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33402777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00111,2016-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00111,2016-11-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06805555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00111,2016-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11457175925925926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00111,2016-11-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5180439814814815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00111,2016-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999988425925926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00111,2016-11-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4902662037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00111,2016-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00111,2016-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07707175925925926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00111,2016-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00111,2016-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02290509259259259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00111,2016-11-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2694328703703704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00111,2016-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00111,2016-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37361111111111117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00111,2016-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1340162037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00111,2016-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46319444444444446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00111,2016-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00111,2016-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42083333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00111,2016-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45623842592592595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00111,2016-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46111111111111114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00111,2016-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00111,2016-12-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37500000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00111,2016-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00114,2016-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1895717592592593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00114,2016-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7069328703703703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00114,2016-09-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7867939814814815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00114,2016-09-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4979050925925926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00114,2016-09-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5715162037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00114,2016-09-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9722106481481482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00114,2016-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6152662037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00114,2016-09-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6256944444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00114,2016-09-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0979050925925926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00114,2016-09-09,0.0,0.02638888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.44930555555555557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00114,2016-09-10,0.0,0.0,0.08958333333333335,0.0,0.0,0.0,0.0,0.0,0.2729050925925926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00114,2016-09-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8319444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00124,2016-09-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2590162037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00124,2016-09-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10693287037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00124,2016-09-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23194444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00124,2016-09-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03958333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00124,2016-09-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5763888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00124,2016-09-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33055555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00124,2016-09-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34791666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00124,2016-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7166550925925926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00124,2016-09-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10694444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00124,2016-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4722222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00124,2016-09-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4340162037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00124,2016-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7013773148148148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00124,2016-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5048611111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00124,2016-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00124,2016-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14097222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05694444444444444,0.0
EN00124,2016-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027766203703703703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00124,2016-09-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00125,2016-09-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39165509259259257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00125,2016-09-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9520717592592592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004861111111111111
EN00125,2016-09-15,0.0,0.0,0.0,0.014583333333333334,0.0,0.0,0.0,0.0,0.593738425925926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00125,2016-09-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7013773148148148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00125,2016-09-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8916550925925926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007638888888888889
EN00125,2016-09-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9083217592592593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00125,2016-09-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.723599537037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00125,2016-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5965162037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29305555555555557
EN00125,2016-09-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4756828703703704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3013888888888889
EN00125,2016-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5652662037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1284722222222222
EN00125,2016-09-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4708333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23541666666666666
EN00125,2016-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6701388888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00125,2016-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8930439814814815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00125,2016-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7867939814814815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022222222222222223
EN00125,2016-09-27,0.0,0.0,0.013888888888888888,0.0,0.0,0.0,0.0,0.0,0.9360995370370371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111111111112
EN00125,2016-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8812384259259259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00125,2016-09-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8895833333333333,0.003472222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007638888888888889
EN00125,2016-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6902777777777778,0.0,0.08125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008333333333333333
EN00125,2016-10-01,0.0,0.15833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.7215162037037037,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00125,2016-10-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999988425925926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00125,2016-10-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.854849537037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00125,2016-10-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5881828703703704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32708333333333334
EN00125,2016-10-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6187384259259259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
EN00125,2016-10-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5826388888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3111111111111111
EN00125,2016-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7999884259259259,0.0,0.1423611111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00125,2016-10-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.786099537037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00125,2016-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9249884259259259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00125,2016-10-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6617939814814815,0.0,0.09583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015277777777777777
EN00125,2016-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7999884259259259,0.0,0.05763888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00125,2016-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9222106481481481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007638888888888889
EN00125,2016-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,0.8722106481481482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004166666666666667
EN00125,2016-10-14,0.0,0.017361111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.7222106481481482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00125,2016-10-15,0.0,0.0,0.03125,0.0,0.004166666666666667,0.0,0.0,0.0,0.8270717592592592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00125,2016-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999988425925926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00125,2016-10-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999988425925926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00125,2016-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9541550925925926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00125,2016-10-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9284606481481481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00125,2016-10-20,0.0,0.0,0.0,0.2875,0.0,0.0,0.0,0.0,0.6208217592592593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00125,2016-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9242939814814815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00125,2016-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9638773148148149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00125,2016-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.874988425925926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00125,2016-10-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6215162037037038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00125,2016-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999988425925926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00125,2016-10-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9492939814814815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00125,2016-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5666550925925926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00125,2016-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6416550925925926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00125,2016-10-29,0.0,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.9104050925925926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00125,2016-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9583217592592592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00125,2016-10-31,0.0,0.0,0.0,0.6701273148148148,0.0,0.0,0.0,0.0,0.29930555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00125,2016-11-01,0.0,0.0,0.0,0.42569444444444443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00125,2016-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8680439814814814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00125,2016-11-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8492939814814815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EN00125,2016-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9673495370370371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
